RowLabel,ColLabel,Value,x,y
evaluative.negative,artifact,0.0614728145301342,2,7
evaluative.negative,body,0.0971020758152008,3,7
evaluative.negative,cognition,0.0650549978017807,4,7
evaluative.negative,colors,0.09443562477827072,5,7
evaluative.negative,conflict,0.12758298218250275,6,7
evaluative.negative,evaluative.negative,0.4036071300506592,7,7
evaluative.negative,evaluative.positive,0.2926443815231323,8,7
evaluative.negative,exchange,0.09375065565109253,9,7
evaluative.negative,kinship,0.09364014863967896,10,7
evaluative.negative,medicine,0.07800045609474182,11,7
evaluative.negative,movement,0.10047104954719543,12,7
evaluative.negative,person,0.07427284121513367,13,7
evaluative.negative,place,0.0695861279964447,14,7
evaluative.negative,plants_and_food,0.06241005286574364,15,7
evaluative.negative,quantity,0.12563224136829376,16,7
evaluative.negative,relational,0.16509860754013062,17,7
evaluative.negative,sense.auditory,0.10235247761011124,18,7
evaluative.negative,sense.visual,0.12153531610965729,19,7
evaluative.negative,shapes,0.09042750298976898,20,7
evaluative.negative,size,0.20214498043060303,21,7
evaluative.negative,spatial,0.09920841455459595,22,7
evaluative.negative,substance,0.05272558331489563,23,7
evaluative.negative,temperature,0.18413546681404114,24,7
evaluative.negative,time.period,0.08249545097351074,25,7
evaluative.negative,time.relative,0.09571442008018494,26,7
evaluative.positive,action,0.18309833109378815,0,8
evaluative.positive,animals,0.06946238875389099,1,8
evaluative.positive,artifact,0.07896937429904938,2,8
evaluative.positive,body,0.07910642772912979,3,8
evaluative.positive,cognition,0.08729156851768494,4,8
evaluative.positive,colors,0.11675896495580673,5,8
evaluative.positive,conflict,0.09669089317321777,6,8
evaluative.positive,evaluative.negative,0.2926443815231323,7,8
evaluative.positive,evaluative.positive,0.5162369608879089,8,8
evaluative.positive,exchange,0.13992372155189514,9,8
evaluative.positive,kinship,0.11274844408035278,10,8
evaluative.positive,medicine,0.06190308928489685,11,8
evaluative.positive,movement,0.1396392285823822,12,8
evaluative.positive,person,0.08689180016517639,13,8
evaluative.positive,place,0.04747972637414932,14,8
evaluative.positive,plants_and_food,0.05730374529957771,15,8
evaluative.positive,quantity,0.1404329389333725,16,8
evaluative.positive,relational,0.17612841725349426,17,8
evaluative.positive,sense.auditory,0.11957652866840363,18,8
evaluative.positive,sense.visual,0.14146894216537476,19,8
evaluative.positive,shapes,0.07162094861268997,20,8
evaluative.positive,size,0.22290368378162384,21,8
evaluative.positive,spatial,0.11853925883769989,22,8
evaluative.positive,substance,0.04638160765171051,23,8
evaluative.positive,temperature,0.246561661362648,24,8
evaluative.positive,time.period,0.07516784965991974,25,8
evaluative.positive,time.relative,0.11199125647544861,26,8
exchange,action,0.19727736711502075,0,9
exchange,animals,0.02449997514486313,1,9
exchange,artifact,0.05282895267009735,2,9
exchange,body,0.06943203508853912,3,9
exchange,cognition,0.08995997905731201,4,9
exchange,colors,0.06090553477406502,5,9
exchange,conflict,0.12355988472700119,6,9
exchange,evaluative.negative,0.09375065565109253,7,9
exchange,evaluative.positive,0.13992372155189514,8,9
exchange,exchange,0.41042381525039673,9,9
exchange,kinship,0.07237890362739563,10,9
exchange,medicine,0.0968456044793129,11,9
exchange,movement,0.2661800682544708,12,9
exchange,person,0.07817196100950241,13,9
exchange,place,0.1162431612610817,14,9
exchange,plants_and_food,0.08646436780691147,15,9
exchange,quantity,0.1336022913455963,16,9
exchange,relational,0.13532903790473938,17,9
exchange,sense.auditory,0.1507168710231781,18,9
exchange,sense.visual,0.15669399499893188,19,9
exchange,shapes,0.06371280550956726,20,9
exchange,size,0.13943791389465332,21,9
exchange,spatial,0.0851360484957695,22,9
exchange,substance,0.05418027192354202,23,9
exchange,temperature,0.09187400341033936,24,9
exchange,time.period,0.0740567222237587,25,9
exchange,time.relative,0.14702072739601135,26,9
kinship,action,0.12767522037029266,0,10
kinship,animals,0.11529099941253662,1,10
kinship,artifact,0.05688571184873581,2,10
kinship,body,0.11008482426404953,3,10
kinship,cognition,0.09053655713796616,4,10
kinship,colors,0.09520693868398666,5,10
kinship,conflict,0.09981145709753036,6,10
kinship,evaluative.negative,0.09364014863967896,7,10
kinship,evaluative.positive,0.11274844408035278,8,10
kinship,exchange,0.07237890362739563,9,10
kinship,kinship,0.36371535062789917,10,10
kinship,medicine,0.12111704796552658,11,10
kinship,movement,0.09651543945074081,12,10
kinship,person,0.15961295366287231,13,10
kinship,place,0.10947723686695099,14,10
kinship,plants_and_food,0.06839382648468018,15,10
kinship,quantity,0.08165334910154343,16,10
kinship,relational,0.08012105524539948,17,10
kinship,sense.auditory,0.06895773857831955,18,10
kinship,sense.visual,0.07726523280143738,19,10
kinship,shapes,0.05140777304768562,20,10
kinship,size,0.06080951541662216,21,10
kinship,spatial,0.07392603158950806,22,10
kinship,substance,0.05116219446063042,23,10
kinship,temperature,0.07588446140289307,24,10
kinship,time.period,0.09253771603107452,25,10
kinship,time.relative,0.05738447979092598,26,10
medicine,action,0.11574934422969818,0,11
medicine,animals,0.08868031203746796,1,11
medicine,artifact,0.07089470326900482,2,11
medicine,body,0.12458842992782593,3,11
medicine,cognition,0.10781347751617432,4,11
medicine,colors,0.03576493263244629,5,11
medicine,conflict,0.10492756217718124,6,11
medicine,evaluative.negative,0.07800045609474182,7,11
medicine,evaluative.positive,0.06190308928489685,8,11
medicine,exchange,0.0968456044793129,9,11
medicine,kinship,0.12111704796552658,10,11
medicine,medicine,0.5482565760612488,11,11
medicine,movement,0.11959369480609894,12,11
medicine,person,0.11009601503610611,13,11
medicine,place,0.09902496635913849,14,11
medicine,plants_and_food,0.11944827437400818,15,11
medicine,quantity,0.06725828349590302,16,11
medicine,relational,0.05338321626186371,17,11
medicine,sense.auditory,0.043938130140304565,18,11
medicine,sense.visual,0.0514824204146862,19,11
medicine,shapes,0.041945964097976685,20,11
medicine,size,0.06559103727340698,21,11
medicine,spatial,0.08083243668079376,22,11
medicine,substance,0.08816072344779968,23,11
medicine,temperature,0.09572794288396835,24,11
medicine,time.period,0.07210229337215424,25,11
medicine,time.relative,0.06523773074150085,26,11
movement,action,0.25867074728012085,0,12
movement,animals,0.03877555578947067,1,12
movement,artifact,0.03685937076807022,2,12
movement,body,0.10818450152873993,3,12
movement,cognition,0.06587742269039154,4,12
movement,colors,0.0728866308927536,5,12
movement,conflict,0.17736811935901642,6,12
movement,evaluative.negative,0.10047104954719543,7,12
movement,evaluative.positive,0.1396392285823822,8,12
movement,exchange,0.2661800682544708,9,12
movement,kinship,0.09651543945074081,10,12
movement,medicine,0.11959369480609894,11,12
movement,movement,0.5342669486999512,12,12
movement,person,0.06078992038965225,13,12
movement,place,0.12955474853515625,14,12
movement,plants_and_food,0.06976397335529327,15,12
movement,quantity,0.15179841220378876,16,12
movement,relational,0.13631725311279297,17,12
movement,sense.auditory,0.17398861050605774,18,12
movement,sense.visual,0.1893865168094635,19,12
movement,shapes,0.08032776415348053,20,12
movement,size,0.13921105861663818,21,12
movement,spatial,0.15621662139892578,22,12
movement,substance,0.0506901815533638,23,12
movement,temperature,0.1373564451932907,24,12
movement,time.period,0.11206349730491638,25,12
movement,time.relative,0.21441781520843506,26,12
person,action,0.10276763886213303,0,13
person,animals,0.1588834524154663,1,13
person,artifact,0.08597519993782043,2,13
person,body,0.0855618342757225,3,13
person,cognition,0.12503503262996674,4,13
person,colors,0.060132138431072235,5,13
person,conflict,0.09213019907474518,6,13
person,evaluative.negative,0.07427284121513367,7,13
person,evaluative.positive,0.08689180016517639,8,13
person,exchange,0.07817196100950241,9,13
person,kinship,0.15961295366287231,10,13
person,medicine,0.11009601503610611,11,13
person,movement,0.06078992038965225,12,13
person,person,0.3930935859680176,13,13
person,place,0.15623383224010468,14,13
person,plants_and_food,0.0852525383234024,15,13
person,quantity,0.13960230350494385,16,13
person,relational,0.10839886963367462,17,13
person,sense.auditory,0.0789184719324112,18,13
person,sense.visual,0.08791625499725342,19,13
person,shapes,0.07877616584300995,20,13
person,size,0.08701471984386444,21,13
person,spatial,0.06369835883378983,22,13
person,substance,0.06274890899658203,23,13
person,temperature,0.037538960576057434,24,13
person,time.period,0.10488586127758026,25,13
person,time.relative,0.061683133244514465,26,13
place,action,0.11619388312101364,0,14
place,animals,0.08352062106132507,1,14
place,artifact,0.12885260581970215,2,14
place,body,0.10204675793647766,3,14
place,cognition,0.11368913948535919,4,14
place,colors,0.07437124848365784,5,14
place,conflict,0.10496074706315994,6,14
place,evaluative.negative,0.0695861279964447,7,14
place,evaluative.positive,0.04747972637414932,8,14
place,exchange,0.1162431612610817,9,14
place,kinship,0.10947723686695099,10,14
place,medicine,0.09902496635913849,11,14
place,movement,0.12955474853515625,12,14
place,person,0.15623383224010468,13,14
place,place,0.40071457624435425,14,14
place,plants_and_food,0.11438803374767303,15,14
place,quantity,0.11278879642486572,16,14
place,relational,0.07488170266151428,17,14
place,sense.auditory,0.09648796916007996,18,14
place,sense.visual,0.09339599311351776,19,14
place,shapes,0.10483508557081223,20,14
place,size,0.0861068144440651,21,14
place,spatial,0.1084345355629921,22,14
place,substance,0.12104997038841248,23,14
place,temperature,0.06797390431165695,24,14
place,time.period,0.14066414535045624,25,14
place,time.relative,0.11619604378938675,26,14
plants_and_food,action,0.062462083995342255,0,15
plants_and_food,animals,0.19854822754859924,1,15
plants_and_food,artifact,0.13544677197933197,2,15
plants_and_food,body,0.07485099881887436,3,15
plants_and_food,cognition,0.07645435631275177,4,15
plants_and_food,colors,0.11488182097673416,5,15
plants_and_food,conflict,0.08047132194042206,6,15
plants_and_food,evaluative.negative,0.06241005286574364,7,15
plants_and_food,evaluative.positive,0.05730374529957771,8,15
plants_and_food,exchange,0.08646436780691147,9,15
plants_and_food,kinship,0.06839382648468018,10,15
plants_and_food,medicine,0.11944827437400818,11,15
plants_and_food,movement,0.06976397335529327,12,15
plants_and_food,person,0.0852525383234024,13,15
plants_and_food,place,0.11438803374767303,14,15
plants_and_food,plants_and_food,0.3914222717285156,15,15
plants_and_food,quantity,0.08661286532878876,16,15
plants_and_food,relational,0.060770370066165924,17,15
plants_and_food,sense.auditory,0.03536874055862427,18,15
plants_and_food,sense.visual,0.05905462056398392,19,15
plants_and_food,shapes,0.06521347910165787,20,15
plants_and_food,size,0.10023780167102814,21,15
plants_and_food,spatial,0.06192692369222641,22,15
plants_and_food,substance,0.1710183173418045,23,15
plants_and_food,temperature,0.12345457822084427,24,15
plants_and_food,time.period,0.057810038328170776,25,15
plants_and_food,time.relative,0.059692732989788055,26,15
quantity,action,0.1272614300251007,0,16
quantity,animals,0.06378518044948578,1,16
quantity,artifact,0.05974019318819046,2,16
quantity,body,0.07350863516330719,3,16
quantity,cognition,0.0886690616607666,4,16
quantity,colors,0.10743366926908493,5,16
quantity,conflict,0.09662734717130661,6,16
quantity,evaluative.negative,0.12563224136829376,7,16
quantity,evaluative.positive,0.1404329389333725,8,16
quantity,exchange,0.1336022913455963,9,16
quantity,kinship,0.08165334910154343,10,16
quantity,medicine,0.06725828349590302,11,16
quantity,movement,0.15179841220378876,12,16
quantity,person,0.13960230350494385,13,16
quantity,place,0.11278879642486572,14,16
quantity,plants_and_food,0.08661286532878876,15,16
quantity,quantity,0.4583951532840729,16,16
quantity,relational,0.2694343328475952,17,16
quantity,sense.auditory,0.09433361142873764,18,16
quantity,sense.visual,0.1284496784210205,19,16
quantity,shapes,0.0901726707816124,20,16
quantity,size,0.21370455622673035,21,16
quantity,spatial,0.1383029967546463,22,16
quantity,substance,0.06925073266029358,23,16
quantity,temperature,0.10792352259159088,24,16
quantity,time.period,0.18133077025413513,25,16
quantity,time.relative,0.18930181860923767,26,16
relational,action,0.11781321465969086,0,17
relational,animals,0.05286560207605362,1,17
relational,artifact,0.04332243278622627,2,17
relational,body,0.07306496053934097,3,17
relational,cognition,0.07389302551746368,4,17
relational,colors,0.11834502965211868,5,17
relational,conflict,0.07839149236679077,6,17
relational,evaluative.negative,0.16509860754013062,7,17
relational,evaluative.positive,0.17612841725349426,8,17
relational,exchange,0.13532903790473938,9,17
relational,kinship,0.08012105524539948,10,17
relational,medicine,0.05338321626186371,11,17
relational,movement,0.13631725311279297,12,17
relational,person,0.10839886963367462,13,17
relational,place,0.07488170266151428,14,17
relational,plants_and_food,0.060770370066165924,15,17
relational,quantity,0.2694343328475952,16,17
relational,relational,0.5252494812011719,17,17
relational,sense.auditory,0.1262301504611969,18,17
relational,sense.visual,0.14731769263744354,19,17
relational,shapes,0.07814207673072815,20,17
relational,size,0.16843785345554352,21,17
relational,spatial,0.141455739736557,22,17
relational,substance,0.06671436131000519,23,17
relational,temperature,0.12287095189094543,24,17
relational,time.period,0.15193141996860504,25,17
relational,time.relative,0.14272964000701904,26,17
sense.auditory,action,0.199965700507164,0,18
sense.auditory,animals,0.08095967769622803,1,18
sense.auditory,artifact,0.052543602883815765,2,18
sense.auditory,body,0.07892437279224396,3,18
sense.auditory,cognition,0.08893203735351562,4,18
sense.auditory,colors,0.05658945441246033,5,18
sense.auditory,conflict,0.08196842670440674,6,18
sense.auditory,evaluative.negative,0.10235247761011124,7,18
sense.auditory,evaluative.positive,0.11957652866840363,8,18
sense.auditory,exchange,0.1507168710231781,9,18
sense.auditory,kinship,0.06895773857831955,10,18
sense.auditory,medicine,0.043938130140304565,11,18
sense.auditory,movement,0.17398861050605774,12,18
sense.auditory,person,0.0789184719324112,13,18
sense.auditory,place,0.09648796916007996,14,18
sense.auditory,plants_and_food,0.03536874055862427,15,18
sense.auditory,quantity,0.09433361142873764,16,18
sense.auditory,relational,0.1262301504611969,17,18
sense.auditory,sense.auditory,0.5542165040969849,18,18
sense.auditory,sense.visual,0.17461252212524414,19,18
sense.auditory,shapes,0.07938879728317261,20,18
sense.auditory,size,0.0700906366109848,21,18
sense.auditory,spatial,0.08644548058509827,22,18
sense.auditory,substance,0.08964995294809341,23,18
sense.auditory,temperature,0.09877161681652069,24,18
sense.auditory,time.period,0.037314221262931824,25,18
sense.auditory,time.relative,0.1010916531085968,26,18
sense.visual,action,0.18384891748428345,0,19
sense.visual,animals,0.0655190497636795,1,19
sense.visual,artifact,0.09313546121120453,2,19
sense.visual,body,0.13270193338394165,3,19
sense.visual,cognition,0.15886639058589935,4,19
sense.visual,colors,0.1652001589536667,5,19
sense.visual,conflict,0.10256709158420563,6,19
sense.visual,evaluative.negative,0.12153531610965729,7,19
sense.visual,evaluative.positive,0.14146894216537476,8,19
sense.visual,exchange,0.15669399499893188,9,19
sense.visual,kinship,0.07726523280143738,10,19
sense.visual,medicine,0.0514824204146862,11,19
sense.visual,movement,0.1893865168094635,12,19
sense.visual,person,0.08791625499725342,13,19
sense.visual,place,0.09339599311351776,14,19
sense.visual,plants_and_food,0.05905462056398392,15,19
sense.visual,quantity,0.1284496784210205,16,19
sense.visual,relational,0.14731769263744354,17,19
sense.visual,sense.auditory,0.17461252212524414,18,19
sense.visual,sense.visual,0.5185853242874146,19,19
sense.visual,shapes,0.09873736649751663,20,19
sense.visual,size,0.11655488610267639,21,19
sense.visual,spatial,0.13891854882240295,22,19
sense.visual,substance,0.061868876218795776,23,19
sense.visual,temperature,0.08694104850292206,24,19
sense.visual,time.period,0.09978938102722168,25,19
sense.visual,time.relative,0.13827072083950043,26,19
shapes,action,0.07115110754966736,0,20
shapes,animals,0.09350927174091339,1,20
shapes,artifact,0.12900564074516296,2,20
shapes,body,0.13819730281829834,3,20
shapes,cognition,0.07129757106304169,4,20
shapes,colors,0.13797664642333984,5,20
shapes,conflict,0.094809390604496,6,20
shapes,evaluative.negative,0.09042750298976898,7,20
shapes,evaluative.positive,0.07162094861268997,8,20
shapes,exchange,0.06371280550956726,9,20
shapes,kinship,0.05140777304768562,10,20
shapes,medicine,0.041945964097976685,11,20
shapes,movement,0.08032776415348053,12,20
shapes,person,0.07877616584300995,13,20
shapes,place,0.10483508557081223,14,20
shapes,plants_and_food,0.06521347910165787,15,20
shapes,quantity,0.0901726707816124,16,20
shapes,relational,0.07814207673072815,17,20
shapes,sense.auditory,0.07938879728317261,18,20
shapes,sense.visual,0.09873736649751663,19,20
shapes,shapes,0.2627283036708832,20,20
shapes,size,0.09295883774757385,21,20
shapes,spatial,0.17210741341114044,22,20
shapes,substance,0.11829260736703873,23,20
shapes,temperature,0.10008395463228226,24,20
shapes,time.period,0.07784983515739441,25,20
shapes,time.relative,0.0993017852306366,26,20
size,action,0.12248620390892029,0,21
size,animals,0.08268985152244568,1,21
size,artifact,0.06207234784960747,2,21
size,body,0.08828932791948318,3,21
size,cognition,0.06306293606758118,4,21
size,colors,0.14326313138008118,5,21
size,conflict,0.09952236711978912,6,21
size,evaluative.negative,0.20214498043060303,7,21
size,evaluative.positive,0.22290368378162384,8,21
size,exchange,0.13943791389465332,9,21
size,kinship,0.06080951541662216,10,21
size,medicine,0.06559103727340698,11,21
size,movement,0.13921105861663818,12,21
size,person,0.08701471984386444,13,21
size,place,0.0861068144440651,14,21
size,plants_and_food,0.10023780167102814,15,21
size,quantity,0.21370455622673035,16,21
size,relational,0.16843785345554352,17,21
size,sense.auditory,0.0700906366109848,18,21
size,sense.visual,0.11655488610267639,19,21
size,shapes,0.09295883774757385,20,21
size,size,0.4988451302051544,21,21
size,spatial,0.15697212517261505,22,21
size,substance,0.08499099314212799,23,21
size,temperature,0.15361110866069794,24,21
size,time.period,0.10722781717777252,25,21
size,time.relative,0.1513749063014984,26,21
spatial,action,0.12219517678022385,0,22
spatial,animals,0.05015060305595398,1,22
spatial,artifact,0.11776450276374817,2,22
spatial,body,0.1648421287536621,3,22
spatial,cognition,0.06739448755979538,4,22
spatial,colors,0.15290024876594543,5,22
spatial,conflict,0.0982055738568306,6,22
spatial,evaluative.negative,0.09920841455459595,7,22
spatial,evaluative.positive,0.11853925883769989,8,22
spatial,exchange,0.0851360484957695,9,22
spatial,kinship,0.07392603158950806,10,22
spatial,medicine,0.08083243668079376,11,22
spatial,movement,0.15621662139892578,12,22
spatial,person,0.06369835883378983,13,22
spatial,place,0.1084345355629921,14,22
spatial,plants_and_food,0.06192692369222641,15,22
spatial,quantity,0.1383029967546463,16,22
spatial,relational,0.141455739736557,17,22
spatial,sense.auditory,0.08644548058509827,18,22
spatial,sense.visual,0.13891854882240295,19,22
spatial,shapes,0.17210741341114044,20,22
spatial,size,0.15697212517261505,21,22
spatial,spatial,0.3791448473930359,22,22
spatial,substance,0.0953645408153534,23,22
spatial,temperature,0.13078764081001282,24,22
spatial,time.period,0.09037189185619354,25,22
spatial,time.relative,0.15040108561515808,26,22
substance,action,0.06624753773212433,0,23
substance,animals,0.139998659491539,1,23
substance,artifact,0.1424521803855896,2,23
substance,body,0.11532477289438248,3,23
substance,cognition,0.07132436335086823,4,23
substance,colors,0.14600075781345367,5,23
substance,conflict,0.06589862704277039,6,23
substance,evaluative.negative,0.05272558331489563,7,23
substance,evaluative.positive,0.04638160765171051,8,23
substance,exchange,0.05418027192354202,9,23
substance,kinship,0.05116219446063042,10,23
substance,medicine,0.08816072344779968,11,23
substance,movement,0.0506901815533638,12,23
substance,person,0.06274890899658203,13,23
substance,place,0.12104997038841248,14,23
substance,plants_and_food,0.1710183173418045,15,23
substance,quantity,0.06925073266029358,16,23
substance,relational,0.06671436131000519,17,23
substance,sense.auditory,0.08964995294809341,18,23
substance,sense.visual,0.061868876218795776,19,23
substance,shapes,0.11829260736703873,20,23
substance,size,0.08499099314212799,21,23
substance,spatial,0.0953645408153534,22,23
substance,substance,0.3277123272418976,23,23
substance,temperature,0.15438872575759888,24,23
substance,time.period,0.055430833250284195,25,23
substance,time.relative,0.06139916181564331,26,23
temperature,action,0.128514364361763,0,24
temperature,animals,0.09405337274074554,1,24
temperature,artifact,0.08713242411613464,2,24
temperature,body,0.11232538521289825,3,24
temperature,cognition,0.0418742299079895,4,24
temperature,colors,0.17174458503723145,5,24
temperature,conflict,0.11268676072359085,6,24
temperature,evaluative.negative,0.18413546681404114,7,24
temperature,evaluative.positive,0.246561661362648,8,24
temperature,exchange,0.09187400341033936,9,24
temperature,kinship,0.07588446140289307,10,24
temperature,medicine,0.09572794288396835,11,24
temperature,movement,0.1373564451932907,12,24
